City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
735,aasiaat,68.7098,-52.8699,275.23,96,32,3.02,GL,1690424289
736,princeville,45.7668,-61.2985,295.55,83,0,4.63,CA,1690424435
737,constantia,44.1833,28.65,293.54,84,99,6.07,RO,1690424435
738,whangarei,-35.7317,174.3239,286.2,84,54,5.3,NZ,1690424435
739,kenai,60.5544,-151.2583,288.23,90,100,5.66,US,1690424435
740,ingeniero jacobacci,-41.3427,-69.5448,273.93,86,99,1.1,AR,1690424436
741,broken hill,-31.95,141.4333,292.2,33,3,9.2,AU,1690424436
742,port lincoln,-34.7333,135.8667,290.74,56,100,9.28,AU,1690424271
743,puerto baquerizo moreno,-0.9,-89.6,297.28,80,99,5.35,EC,1690424436
744,markaz-e hukumat-e darweshan,31.1323,64.1934,304.5,25,1,4.04,AF,1690424436
745,mili,6.0815,171.735,301.47,74,19,4.19,MH,1690424436
746,dudinka,69.4058,86.1778,299.05,60,67,1.75,RU,1690424436
747,rongelap,11.1635,166.8941,301.38,79,100,7.97,MH,1690424436
748,queenstown,-31.8976,26.8753,282.6,88,55,1.8,ZA,1690424437
749,jumla,29.2747,82.1838,291.03,94,100,1.0,NP,1690424437
750,torghay,49.6339,63.4981,295.4,63,1,2.68,KZ,1690424292
751,nagornyy,52.7959,83.5498,296.01,47,99,2.84,RU,1690424437
752,happy valley-goose bay,53.3168,-60.3315,293.32,60,75,0.0,CA,1690424437
753,thunder bay,48.4001,-89.3168,293.14,83,61,1.03,CA,1690424400
754,zaozersk,69.4005,32.4476,283.75,94,100,0.72,RU,1690424437
755,yemetsk,63.4721,41.7941,286.87,100,100,1.98,RU,1690424438
756,magadan,59.5667,150.8,289.56,98,100,3.17,RU,1690424438
757,sechura,-5.5569,-80.8222,295.41,74,2,7.17,PE,1690424438
758,kayangel,8.0823,134.7173,300.03,82,100,10.97,PW,1690424438
759,taulaga,-11.0553,-171.0883,300.94,69,20,6.53,AS,1690424438
760,grantsville,40.5999,-112.4644,304.99,26,0,8.94,US,1690424438
761,isla vista,34.4133,-119.861,304.81,62,0,3.09,US,1690424438
762,mount isa,-20.7333,139.5,298.02,53,9,6.17,AU,1690424438
763,kampong chhnang,12.1667,104.55,301.95,73,100,2.96,KH,1690424439
764,la passe,45.5549,-0.8967,292.28,94,15,2.94,FR,1690424439
765,penonome,8.5167,-80.3667,299.64,80,100,2.24,PA,1690424216
766,bredasdorp,-34.5322,20.0403,281.93,91,0,1.98,ZA,1690424439
767,zonguldak,41.25,31.8333,294.77,40,0,2.71,TR,1690424439
768,gamba,-2.65,10.0,293.79,96,48,1.95,GA,1690424295
769,noosa heads,-26.3833,153.15,293.77,59,97,5.7,AU,1690424439
770,margate,51.3813,1.3862,289.76,94,100,4.47,GB,1690424439
771,vaasa,63.096,21.6158,287.56,100,100,2.24,FI,1690424439
772,sola,-13.8833,167.55,297.84,82,100,12.39,VU,1690424440
773,santo antonio,-6.3106,-35.4789,294.2,95,8,3.72,BR,1690424296
774,arraial do cabo,-22.9661,-42.0278,294.15,88,25,9.36,BR,1690424440
775,pajok,3.8651,32.4821,291.97,99,87,0.93,SS,1690424296
776,fianarantsoa,-21.4333,47.0833,279.8,93,58,1.93,MG,1690424296
777,xichang,27.8964,102.2634,295.08,84,99,0.8,CN,1690424296
778,acapulco de juarez,16.8634,-99.8901,303.05,70,75,3.09,MX,1690424440
779,pechora,65.1472,57.2244,290.2,79,97,1.31,RU,1690424440
780,hadibu,12.65,54.0333,298.14,79,55,11.25,YE,1690424440
781,coquimbo,-29.9533,-71.3436,286.0,87,0,2.06,CL,1690424297
782,argo,37.6333,22.7333,300.25,56,0,2.15,GR,1690424441
783,tommot,58.9564,126.2925,298.95,60,5,2.74,RU,1690424441
784,fonte boa,-2.4959,-66.2662,299.09,75,76,0.49,BR,1690424297
785,chandler,33.3062,-111.8412,317.93,17,0,1.34,US,1690424258
786,tralee,52.2704,-9.7026,288.83,99,100,3.07,IE,1690424441
787,klyuchi,52.2667,79.1667,295.72,41,100,3.13,RU,1690424441
788,uturoa,-16.7333,-151.4333,298.91,83,47,3.73,PF,1690424441
789,koratla,18.8167,78.7167,297.33,95,99,6.57,IN,1690424442
790,port lavaca,28.615,-96.6261,303.7,81,0,4.12,US,1690424442
791,susuman,62.7833,148.1667,282.87,82,100,2.84,RU,1690424299
792,gizo,-8.103,156.8419,300.36,85,100,7.62,SB,1690424442
793,masjed soleyman,31.9364,49.3039,307.14,12,0,2.19,IR,1690424299
794,berdigestyakh,62.0989,126.6992,295.17,46,100,1.52,RU,1690424299
795,nsanje,-16.92,35.262,289.25,94,15,0.69,MW,1690424442
796,colonia,50.9333,6.95,290.61,67,0,4.12,DE,1690424442
797,rodino,52.5,80.25,297.97,36,100,3.61,RU,1690424443
798,carnarvon,-24.8667,113.6333,290.54,51,30,7.11,AU,1690424443
799,tatarsk,55.219,75.9828,293.18,68,100,1.92,RU,1690424443
800,bandundu,-3.3167,17.3667,296.74,62,31,1.84,CD,1690424443
801,maputo,-25.9653,32.5892,289.97,67,0,6.17,MZ,1690424443
802,san luis de la loma,17.2706,-100.8939,301.06,79,51,3.02,MX,1690424300
803,bechar,31.6167,-2.2167,311.33,11,20,3.6,DZ,1690424443
804,ar ruways,24.1103,52.7306,306.26,74,99,3.0,AE,1690424443
805,lubumbashi,-11.6609,27.4794,285.04,63,2,1.49,CD,1690424301
806,tondon,10.3667,-13.35,296.54,99,100,0.34,GN,1690424301
807,shimoda,34.6667,138.95,305.99,66,22,2.65,JP,1690424301
808,novyy urengoy,66.0833,76.6333,295.53,59,69,2.62,RU,1690424444
809,turochak,52.2576,87.1224,294.02,61,63,0.8,RU,1690424444
810,milici,44.1711,19.0903,285.8,95,100,1.75,BA,1690424444
811,uyuni,-20.4597,-66.825,276.86,24,0,2.88,BO,1690424444
812,tofol,5.3248,163.0078,300.91,78,100,2.57,FM,1690424444
813,huarmey,-10.0681,-78.1522,293.37,82,85,4.59,PE,1690424444
814,chonchi,-42.6128,-73.8092,281.55,98,100,1.18,CL,1690424444
815,kimbe,-5.5502,150.1429,304.66,59,98,4.34,PG,1690424445
816,sao vicente,-23.9631,-46.3919,298.86,26,2,2.13,BR,1690424445
817,pedernales,18.0384,-71.744,301.79,70,100,4.81,DO,1690424445
818,wailua homesteads,22.0669,-159.378,302.39,79,75,7.2,US,1690424445
819,egilsstadir,65.2653,-14.3948,279.1,93,75,5.66,IS,1690424303
820,brumadinho,-20.1433,-44.1997,292.44,63,100,0.7,BR,1690424445
821,katsuren-haebaru,26.3369,127.8719,303.16,84,100,7.2,JP,1690424445
822,freetown,8.484,-13.2299,298.29,89,98,2.23,SL,1690424445
823,sisimiut,66.9395,-53.6735,277.63,90,42,3.06,GL,1690424445
824,sambava,-14.2667,50.1667,294.01,82,55,5.58,MG,1690424303
825,san patricio,28.017,-97.5169,303.25,72,53,5.74,US,1690424446
826,mamuju,-2.6748,118.8885,302.22,64,28,0.86,ID,1690424446
827,ketchikan,55.3422,-131.6461,292.41,68,75,4.12,US,1690424304
828,kitimat,54.0524,-128.6534,293.53,64,90,2.24,CA,1690424446
829,katsuura,35.1333,140.3,302.08,71,22,3.76,JP,1690424446
830,suntar,62.1444,117.6319,292.18,54,96,4.17,RU,1690424446
831,jianguang,28.1938,115.7836,303.47,70,7,4.99,CN,1690424446
832,talladega,33.4359,-86.1058,300.41,83,0,0.0,US,1690424446
833,remire-montjoly,4.9167,-52.2667,298.17,94,75,0.0,GF,1690424447
834,vorgashor,67.5833,63.95,286.32,92,100,2.09,RU,1690424447
835,ashmun,30.2986,30.9764,302.62,52,0,2.08,EG,1690424447
836,kharabali,47.4196,47.2568,297.49,47,0,2.71,RU,1690424305
837,kailua-kona,19.6406,-155.9956,302.87,81,40,5.66,US,1690424447
838,karasburg,-28.0167,18.75,278.61,77,0,2.52,,1690424447
839,trinity beach,-16.7888,145.6968,298.16,83,75,9.77,AU,1690424447
840,muzaffarabad,34.37,73.4711,299.87,80,12,0.73,PK,1690424447
841,kavaratti,10.5669,72.642,301.29,73,100,6.09,IN,1690424447
842,fougamou,-1.2154,10.5838,294.1,94,38,0.97,GA,1690424448
843,kalabo,-14.97,22.6814,285.29,53,0,2.69,ZM,1690424448
844,letterkenny,54.95,-7.7333,288.69,98,100,2.99,IE,1690424306
845,bosaso,11.2842,49.1816,304.95,41,15,12.41,SO,1690424448
846,hamilton,39.1834,-84.5333,302.27,72,0,7.2,US,1690424234
847,amga,60.8953,131.9608,295.77,49,100,2.08,RU,1690424448
848,pacific grove,36.6177,-121.9166,294.4,89,100,4.12,US,1690424307
849,hasaki,35.7333,140.8333,312.21,73,13,4.79,JP,1690424448
850,vacaria,-28.5122,-50.9339,283.53,97,85,3.48,BR,1690424448
851,korsakov,46.6328,142.7813,301.06,67,89,5.68,RU,1690424307
852,saint-philippe,-21.3585,55.7679,291.92,82,55,4.84,RE,1690424449
853,alofi,-19.0595,-169.9187,298.09,65,75,1.54,NU,1690424449
854,chinde,26.8418,88.0763,294.98,79,94,1.25,NP,1690424449
855,east ballina,-28.8667,153.5833,293.04,51,19,2.27,AU,1690424449
856,san pedro pochutla,15.7333,-96.4667,301.99,91,57,2.39,MX,1690424449
857,silvania,-16.6589,-48.6081,290.94,41,0,2.04,BR,1690424308
858,ruidoso,33.3317,-105.673,302.19,27,0,4.12,US,1690424258
859,ugoofaaru,5.6667,73.0,301.08,72,100,1.11,MV,1690424449
860,vredendal,-31.6683,18.5012,285.48,90,100,2.04,ZA,1690424309
861,puerto carreno,6.189,-67.4859,299.32,84,100,2.26,CO,1690424450
862,port douglas,-16.4833,145.4667,296.79,67,36,6.95,AU,1690424309
863,hauterive,46.0901,3.4459,288.57,81,42,2.09,FR,1690424309
864,wuwei,37.9281,102.6414,299.77,34,100,0.94,CN,1690424309
865,fale old settlement,-9.3852,-171.2468,301.65,73,29,7.95,TK,1690424450
866,zaragoza,41.6561,-0.8773,294.4,56,0,3.09,ES,1690424450
867,formosa do rio preto,-11.0483,-45.1931,293.13,46,48,1.4,BR,1690424450
868,holualoa,19.6228,-155.9522,300.8,82,40,5.66,US,1690424310
869,revda,56.801,59.9303,288.62,93,60,1.55,RU,1690424450
870,qaqortoq,60.7167,-46.0333,279.8,83,89,1.44,GL,1690424451
871,santa elena de uairen,4.6167,-61.1333,293.01,94,100,0.71,VE,1690424451
872,georgetown,5.4112,100.3354,303.11,83,40,1.54,MY,1690424227
873,prey veng,11.4868,105.3253,302.35,69,100,3.22,KH,1690424451
874,zambezi,-13.5432,23.1047,285.01,51,0,2.26,ZM,1690424451
875,oamaru,-45.0784,170.9801,282.8,56,3,0.45,NZ,1690424451
876,manokwari,-0.8667,134.0833,301.64,71,54,2.47,ID,1690424451
877,westport,41.1415,-73.3579,299.27,78,0,3.09,US,1690424451
878,kalemie,-5.9475,29.1947,293.15,66,73,1.35,CD,1690424451
879,nova sintra,14.8667,-24.7167,296.21,85,71,7.24,CV,1690424452
880,ntoum,0.3833,9.7833,298.02,84,95,1.06,GA,1690424312
881,kirakira,-10.4544,161.9205,301.13,81,100,6.44,SB,1690424452
882,itapuranga,-15.5622,-49.9486,295.04,36,0,1.91,BR,1690424452
883,east london,-33.0153,27.9116,290.93,69,100,5.47,ZA,1690424452
884,valle de la pascua,9.2155,-66.0073,296.53,93,100,0.59,VE,1690424452
885,tam ky,15.5667,108.4833,305.13,56,100,1.96,VN,1690424452
886,tura,25.5198,90.2201,297.42,97,100,2.31,IN,1690424452
887,vadso,70.0744,29.7487,283.24,93,100,1.03,NO,1690424452
888,nar'yan-mar,67.6713,53.087,290.68,70,99,1.67,RU,1690424313
889,valentin gomez farias,28.2167,-106.5833,300.83,24,1,3.94,MX,1690424453
890,pimentel,-6.8367,-79.9342,295.31,83,0,7.2,PE,1690424453
891,durant,33.994,-96.3708,305.35,58,0,2.06,US,1690424453
892,hudiksvall,61.729,17.1036,284.63,93,69,1.88,SE,1690424453
893,kapa'a,22.0752,-159.319,303.14,79,75,7.2,US,1690424453
894,bardai,11.65,7.2333,295.98,84,97,3.99,NG,1690424313
895,laghouat,33.8,2.8651,302.43,18,0,3.61,DZ,1690424314
896,khilok,51.3674,110.4676,287.03,97,100,2.36,RU,1690424453
897,whakatane,-37.9585,176.9854,284.69,73,99,0.58,NZ,1690424454
898,shenkursk,62.1091,42.896,288.29,99,100,1.94,RU,1690424314
899,ulsteinvik,62.3432,5.8487,289.21,92,97,0.45,NO,1690424454
900,petropavlovsk-kamchatsky,53.0452,158.6483,295.48,64,20,5.0,RU,1690424314
901,mount gambier,-37.8333,140.7667,287.84,56,1,5.56,AU,1690424454
902,badger,64.8,-147.5333,302.88,52,75,0.0,US,1690424455
903,minot air force base,48.4209,-101.3391,300.36,49,0,2.57,US,1690424315
904,kalampaka,39.7044,21.6269,294.26,69,10,2.51,GR,1690424315
905,grand-bassam,5.2118,-3.7388,298.13,93,85,2.67,CI,1690424456
906,labuan,5.2767,115.2417,303.35,74,20,1.54,MY,1690424456
907,merizo village,13.2658,144.6691,300.58,91,100,5.24,GU,1690424456
908,buarcos,40.166,-8.8768,292.41,90,62,6.02,PT,1690424315
909,ingraj bazar,25.0,88.15,303.51,69,78,4.93,IN,1690424456
910,itaituba,-4.2761,-55.9836,298.16,58,20,0.31,BR,1690424456
911,dalbandin,28.8947,64.4101,301.54,65,62,3.01,PK,1690424457
912,mersa matruh,31.3525,27.2453,299.68,75,0,3.76,EG,1690424457
913,afaahiti,-17.75,-149.2833,297.08,83,69,2.64,PF,1690424316
914,geraldton,-28.7667,114.6,287.38,88,100,3.09,AU,1690424457
915,bairnsdale,-37.8333,147.6167,290.25,29,0,1.04,AU,1690424457
916,masterton,-40.9597,175.6575,280.87,86,95,3.56,NZ,1690424457
917,dalandzadgad,43.5708,104.425,299.42,31,9,4.79,MN,1690424317
918,vryheid,-27.7695,30.7917,284.33,55,0,3.23,ZA,1690424457
919,diego martin,10.7005,-61.5342,298.37,93,82,3.19,TT,1690424379
920,along,28.1667,94.7667,298.52,88,93,0.6,IN,1690424458
921,flying fish cove,-10.4217,105.6791,298.97,83,100,5.14,CX,1690424458
922,dalnegorsk,44.5604,135.5701,305.11,42,20,2.24,RU,1690424458
923,abepura,-2.6333,140.5833,299.6,78,40,4.12,ID,1690424458
924,imamoglu,37.2651,35.6572,297.72,68,0,0.39,TR,1690424458
925,yaren,-0.5472,166.916,302.01,76,40,4.45,NR,1690424458
926,north bend,43.4065,-124.2243,291.57,82,0,8.75,US,1690424458
927,hemsby,52.6971,1.6918,289.49,95,100,7.05,GB,1690424458
928,aripuana,-9.1667,-60.6333,296.91,54,13,0.37,BR,1690424459
929,tuxpan,19.55,-103.4,295.12,91,92,0.49,MX,1690424319
930,kiama,-34.6833,150.8667,293.85,64,0,4.47,AU,1690424319
931,brookhaven,31.5791,-90.4407,299.96,58,0,2.06,US,1690424459
932,takoradi,4.8845,-1.7554,297.2,93,97,2.48,GH,1690424459
933,simga,21.6333,81.7,301.62,74,36,4.52,IN,1690424459
934,khanty-mansiysk,61.0042,69.0019,290.21,82,0,2.0,RU,1690424459
935,port saint john's,-31.6229,29.5448,292.32,65,40,8.72,ZA,1690424459
936,malakal,9.5334,31.6605,294.47,98,100,1.24,SS,1690424459
937,saint-pierre,-21.3393,55.4781,291.97,82,100,2.57,RE,1690424460
938,nyurba,63.2842,118.3319,291.64,50,86,3.01,RU,1690424460
939,ola,59.5833,151.2833,289.9,98,100,4.17,RU,1690424460
940,newnham,-41.3833,147.1333,285.68,70,100,8.75,AU,1690424460
941,iquique,-20.2208,-70.1431,291.17,84,59,0.8,CL,1690424320
942,chalus,36.655,51.4204,295.85,88,40,0.0,IR,1690424320
943,rio de janeiro,-22.9028,-43.2075,296.13,83,0,3.6,BR,1690424344
944,kulhudhuffushi,6.6221,73.07,301.04,72,98,2.35,MV,1690424460
945,usinsk,65.9939,57.5281,289.56,85,62,1.9,RU,1690424321
946,rawai,7.7797,98.3253,303.7,73,99,7.76,TH,1690424461
947,puyang,29.4603,119.8861,303.26,63,39,4.27,CN,1690424461
948,kangding,30.0513,101.9603,293.5,78,73,1.2,CN,1690424461
949,mweka,-4.85,21.5667,293.94,45,12,0.91,CD,1690424461
950,vangaindrano,-23.35,47.6,291.11,72,72,1.83,MG,1690424321
951,papao,-17.75,-149.55,297.97,82,39,2.7,PF,1690424461
952,pithiviers,48.1667,2.25,291.39,74,90,4.99,FR,1690424461
953,vila franca do campo,37.7167,-25.4333,293.38,85,0,2.19,PT,1690424461
954,salahonda,2.1019,-78.7217,299.85,84,18,4.18,CO,1690424462
955,cabo san lucas,22.8909,-109.9124,305.71,74,20,4.63,MX,1690424216
956,nieuw amsterdam,5.8833,-55.0833,299.27,88,100,3.0,SR,1690424462
957,fortuna,40.5982,-124.1573,291.99,74,0,5.66,US,1690424462
958,ust'-uda,54.1742,103.0304,294.34,62,19,3.83,RU,1690424462
959,lerwick,60.1545,-1.1494,283.15,87,0,1.15,GB,1690424462
960,la'ie,21.6477,-157.9253,304.13,74,20,7.43,US,1690424463
961,okhotsk,59.3833,143.3,290.56,83,96,1.02,RU,1690424463
962,salinas,36.6777,-121.6555,295.92,78,100,7.72,US,1690424463
963,lagrange,33.0393,-85.0313,300.52,76,43,1.69,US,1690424463
964,kabalo,-6.05,26.9167,294.87,34,99,1.76,CD,1690424463
965,komatipoort,-25.4332,31.9548,287.49,69,0,1.99,ZA,1690424463
966,tsiombe,-25.3,45.4833,291.18,57,0,5.81,MG,1690424464
967,obo,5.3998,26.4869,293.32,98,100,1.83,CF,1690424464
968,santa cruz,-17.8,-63.1667,292.85,56,75,7.2,BO,1690424464
969,porto torres,40.835,8.3972,291.25,70,82,3.47,IT,1690424464
970,chibougamau,49.9168,-74.3659,292.94,68,100,2.51,CA,1690424244
971,america dourada,-11.4553,-41.4361,291.98,84,27,4.23,BR,1690424465
972,devarkonda,16.7,78.9333,296.27,93,100,10.2,IN,1690424465
973,zemetchino,53.4973,42.6163,292.2,90,19,3.49,RU,1690424324
974,fortaleza,-3.7227,-38.5247,300.22,78,0,5.14,BR,1690424189
975,villanueva de cordoba,38.3228,-4.6287,290.67,44,0,1.69,ES,1690424465
976,tateyama,34.9833,139.8667,301.26,76,12,4.17,JP,1690424465
977,peace river,56.2501,-117.286,291.32,82,100,3.09,CA,1690424465
978,laguna,38.421,-121.4238,307.84,38,0,6.69,US,1690424466
979,qui nhon,13.7667,109.2333,304.02,64,96,5.64,VN,1690424325
980,yamba,-5.9,22.3,293.89,38,19,0.94,CD,1690424466
981,bikenibeu village,1.3673,173.1241,304.13,70,40,3.09,KI,1690424466
982,matiguas,12.8373,-85.4622,296.28,89,98,1.86,NI,1690424466
983,bakchar,57.0186,82.0711,292.28,81,48,1.45,RU,1690424467
984,howard springs,-12.497,131.047,301.1,25,100,2.34,AU,1690424467
985,tangalle,6.024,80.7911,299.32,82,100,4.42,LK,1690424467
986,an nuhud,12.7,28.4333,297.54,66,100,5.69,SD,1690424467
987,howrah,22.5892,88.3103,302.15,89,75,3.6,IN,1690424249
988,necochea,-38.5473,-58.7368,281.93,71,100,6.6,AR,1690424199
989,castillos,-34.1667,-53.8333,282.71,80,0,6.08,UY,1690424468
990,walvis bay,-22.9575,14.5053,283.76,81,0,0.78,,1690424468
991,carhuaz,-9.2819,-77.6447,287.72,62,29,0.84,PE,1690424326
992,qarauyl,48.9451,79.255,297.11,31,100,1.46,KZ,1690424468
993,koryazhma,61.3143,47.1691,288.62,99,100,3.21,RU,1690424468
994,beyla,8.6833,-8.6333,292.74,99,54,1.33,GN,1690424468
995,ankang,32.68,109.0172,299.61,82,100,1.12,CN,1690424469
996,beloyarskiy,63.7119,66.6722,287.58,98,100,2.55,RU,1690424469
997,eyl,7.9803,49.8164,297.95,66,58,10.67,SO,1690424469
998,anzio,41.4853,12.6179,296.08,60,2,2.58,IT,1690424469
999,mawu,29.5923,107.3139,296.62,95,100,0.41,CN,1690424469
1000,tori-fatehpur,25.45,79.1333,305.14,60,100,3.37,IN,1690424470
1001,tamandare,-8.7597,-35.1047,296.6,86,43,2.52,BR,1690424470
1002,nogliki,51.8333,143.1667,290.21,97,100,4.4,RU,1690424470
1003,gadzhiyevo,69.2551,33.3362,283.35,95,100,0.84,RU,1690424470
1004,chapaev,50.2,51.1667,297.65,48,5,3.01,KZ,1690424470
1005,seneca,41.1167,-83.1166,302.19,75,98,8.73,US,1690424328
1006,madras,13.0878,80.2785,301.14,77,75,4.12,IN,1690424328
1007,dumas,35.8656,-101.9732,303.49,28,0,4.63,US,1690424328
1008,cockburn town,21.4612,-71.1419,301.72,84,74,9.56,TC,1690424471
1009,sandpoint,48.2766,-116.5533,300.29,29,0,2.06,US,1690424206
1010,greymouth,-42.4667,171.2,282.72,66,92,4.19,NZ,1690424471
1011,copala,16.65,-98.9833,300.48,81,14,0.57,MX,1690424471
1012,markala,13.7021,-6.0659,303.07,55,100,4.94,ML,1690424472
1013,portland,45.5234,-122.6762,301.14,36,75,4.63,US,1690424208
1014,loukhi,66.0764,33.0381,284.03,93,17,0.73,RU,1690424472
1015,moyale,3.5167,39.0584,292.4,62,99,5.95,KE,1690424472
1016,hakha,22.65,93.6167,293.42,80,77,0.9,MM,1690424472
1017,auki,-8.7676,160.7034,299.33,89,100,2.57,SB,1690424473
1018,praia,14.9215,-23.5087,299.45,83,75,5.66,CV,1690424336
1019,hajjah,15.6943,43.6058,296.13,53,39,0.67,YE,1690424473
1020,oranjemund,-28.55,16.4333,284.61,73,0,2.77,,1690424473
1021,balsta,59.5671,17.5278,284.19,93,14,2.67,SE,1690424473
1022,renfrew,55.872,-4.3925,287.23,90,100,4.63,GB,1690424181
1023,hailin,44.5833,129.4167,300.76,66,61,2.66,CN,1690424474
1024,shwebo,22.5667,95.7,302.85,65,72,5.16,MM,1690424474
1025,fendou,46.65,124.8667,301.77,71,98,7.53,CN,1690424474
1026,crane,31.3974,-102.3501,305.4,28,14,6.85,US,1690424474
1027,palapag,12.5458,125.1147,304.03,63,100,3.89,PH,1690424475
1028,motueka,-41.1333,173.0167,287.09,48,4,4.4,NZ,1690424475
1029,"laikit, laikit ii (dimembe)",1.4792,124.9735,303.62,55,20,7.72,ID,1690424475
1030,jiazi,22.8779,116.067,303.22,71,99,3.68,CN,1690424331
1031,thurso,58.5927,-3.5259,285.29,86,35,7.74,GB,1690424475
1032,vila velha,-20.3297,-40.2925,294.23,90,40,1.03,BR,1690424475
1033,tshikapa,-6.4167,20.8,295.3,35,48,1.06,CD,1690424476
1034,punta arenas,-53.15,-70.9167,272.72,78,16,3.93,CL,1690424476
1035,lecheng,25.1238,113.3254,305.72,61,38,1.43,CN,1690424476
1036,basyun,30.9398,30.8134,297.15,68,0,0.29,EG,1690424332
1037,vilhena,-12.7406,-60.1458,294.72,49,5,1.73,BR,1690424476
1038,bor,56.3567,44.0669,294.11,92,4,4.88,RU,1690424332
1039,berezna,51.5716,31.7846,289.88,97,78,2.99,UA,1690424332
1040,zhangye,38.9342,100.4517,303.12,22,100,2.21,CN,1690424477
1041,east end,34.5507,-92.341,304.76,83,72,2.67,US,1690424477
1042,barhi,23.9,80.8,303.2,61,95,3.06,IN,1690424477
1043,urangan,-25.3,152.9,293.26,83,91,6.21,AU,1690424332
1044,ciudad lazaro cardenas,17.9583,-102.2,301.53,75,61,2.39,MX,1690424478
1045,salalah,17.0151,54.0924,298.2,94,100,3.6,OM,1690424479
1046,vallenar,-28.5708,-70.7581,288.42,71,100,0.75,CL,1690424479
1047,boa vista,2.8197,-60.6733,298.14,88,40,1.54,BR,1690424285
1048,arkadak,51.9326,43.4978,294.46,57,87,3.72,RU,1690424479
1049,eno,62.8051,30.1542,284.31,84,98,0.96,FI,1690424480
1050,puntarenas,9.9763,-84.8384,300.25,83,100,1.61,CR,1690424412
1051,ribeira brava,32.65,-17.0667,295.5,72,1,1.75,PT,1690424480
1052,birobidzhan,48.8,132.95,302.46,55,2,2.02,RU,1690424480
1053,danbury,41.3948,-73.454,298.41,81,0,3.6,US,1690424333
1054,belomorsk,64.5232,34.7668,283.78,95,8,0.9,RU,1690424481
1055,lubang,13.8584,120.124,301.57,83,94,13.87,PH,1690424481
1056,yahualica de gonzalez gallo,21.1333,-102.85,290.71,89,100,1.44,MX,1690424481
1057,tindouf,27.6711,-8.1474,298.4,29,0,8.23,DZ,1690424481
1058,mandera,3.9366,41.867,296.98,60,59,6.85,KE,1690424482
1059,barentu,15.1139,37.5928,293.89,83,98,3.15,ER,1690424482
1060,kilju,40.9642,129.3278,305.21,47,84,1.8,KP,1690424334
1061,polyarnyy,69.1989,33.4478,283.42,96,100,0.86,RU,1690424334
1062,neiafu,-18.65,-173.9833,297.53,69,100,2.06,TO,1690424482
1063,tshabong,-26.05,22.45,283.74,40,0,3.28,BW,1690424482
1064,singerei,47.6667,28.1667,291.29,93,100,5.35,MD,1690424483
1065,benguela,-12.5763,13.4055,293.24,84,74,2.36,AO,1690424335
1066,ilhabela,-23.7781,-45.3581,295.6,60,12,1.49,BR,1690424483
1067,mossel bay,-34.1831,22.146,285.11,80,33,2.54,ZA,1690424483
1068,ouadda,8.0777,22.4007,293.86,93,100,0.61,CF,1690424335
1069,vorkuta,67.5,64.0,286.83,91,100,2.04,RU,1690424483
1070,zheleznodorozhnyy,55.7503,38.0042,290.44,91,100,1.54,RU,1690424438
1071,sao raimundo nonato,-9.0153,-42.6994,295.69,45,87,0.96,BR,1690424483
1072,celestun,20.8667,-90.4,301.43,74,100,8.2,MX,1690424484
1073,tabou,4.423,-7.3528,297.59,90,99,3.64,CI,1690424484
1074,melekeok village,7.4957,134.6367,298.46,94,100,7.2,PW,1690424336
1075,akureyri,65.6835,-18.0878,282.11,76,100,2.06,IS,1690424484
1076,iskilip,40.7353,34.4739,295.17,30,0,0.81,TR,1690424484
1077,bonthe,7.5264,-12.505,297.53,92,92,2.09,SL,1690424485
1078,minas de marcona,-15.2119,-75.1103,285.38,87,48,5.24,PE,1690424485
1079,xilin hot,43.9667,116.0333,299.0,53,0,3.91,CN,1690424485
1080,broome,42.2506,-75.833,297.42,77,0,4.02,US,1690424485
1081,wooster,40.8051,-81.9351,301.09,75,0,4.63,US,1690424273
1082,drayton valley,53.2168,-114.9854,284.85,85,100,7.73,CA,1690424485
1083,fada,9.5667,8.3,293.21,93,98,0.98,NG,1690424486
1084,conduaga,8.862,117.4893,302.77,68,69,6.42,PH,1690424486
1085,aykhal,66.0,111.5,289.5,59,100,3.68,RU,1690424486
1086,selfoss,63.9331,-20.9971,282.62,72,100,4.03,IS,1690424337
1087,caleta de carquin,-11.0925,-77.6267,292.75,80,49,4.06,PE,1690424486
1088,turbat,26.0023,63.044,302.07,79,100,1.04,PK,1690424337
1089,harper,4.375,-7.7169,297.63,90,99,4.02,LR,1690424338
1090,watsa,3.0372,29.5355,290.95,99,99,0.69,CD,1690424338
1091,moroto,2.5345,34.6666,292.36,80,97,2.65,UG,1690424487
1092,kayyerkan,69.3786,87.7439,298.87,61,95,0.97,RU,1690424338
1093,fort mcmurray,56.7268,-111.381,288.92,88,100,2.06,CA,1690424487
1094,as sulayyil,20.4607,45.5779,303.29,10,85,3.9,SA,1690424487
1095,sol'-iletsk,51.1631,54.9918,295.47,60,7,1.26,RU,1690424487
1096,zhangatas,43.5667,69.75,301.46,33,42,5.41,KZ,1690424338
1097,emerald,-23.5333,148.1667,293.34,56,81,6.9,AU,1690424488
1098,hafar al-batin,28.4328,45.9708,303.47,19,0,2.06,SA,1690424488
1099,sao tome,0.3365,6.7273,297.2,87,84,4.03,ST,1690424339
1100,sur,22.5667,59.5289,300.99,75,80,5.11,OM,1690424339
1101,sangaria,29.8,74.45,302.55,76,100,1.75,IN,1690424488
